"Plot Title: Maninjau-UPT"
"#","Date Time, GMT+07:00","Pressure, mbar (LGR S/N: 10099914, SEN S/N: 1037130)","Temp, °C (LGR S/N: 10099914, SEN S/N: 10084152)","RH, % (LGR S/N: 10099914, SEN S/N: 10084152)","Wind Speed, m/s (LGR S/N: 10099914, SEN S/N: 10090367)","Gust Speed, m/s (LGR S/N: 10099914, SEN S/N: 10090367)","Solar Radiation, W/m² (LGR S/N: 10099914, SEN S/N: 10091900)","Wind Direction, ø (LGR S/N: 10099914, SEN S/N: 10093270)"
10322,04/24/18 06:00:00 AM,958.150,21.963,100.000,0.50,2.01,0.6,32.3
10323,04/24/18 06:05:00 AM,958.350,21.676,100.000,0.25,1.51,0.6,32.3
10324,04/24/18 06:10:00 AM,958.450,21.628,100.000,0.25,2.01,0.6,33.7
10325,04/24/18 06:15:00 AM,958.550,21.581,100.000,1.51,4.03,0.6,36.5
10326,04/24/18 06:20:00 AM,958.550,21.557,100.000,2.27,5.04,0.6,35.1
10327,04/24/18 06:25:00 AM,958.650,21.676,100.000,2.52,5.29,0.6,37.9
10328,04/24/18 06:30:00 AM,958.750,22.082,99.900,3.02,7.30,0.6,43.5
10329,04/24/18 06:35:00 AM,958.850,22.011,98.300,4.78,9.07,0.6,43.5
10330,04/24/18 06:40:00 AM,958.950,21.963,99.100,3.78,7.81,1.9,42.1
10331,04/24/18 06:45:00 AM,959.150,21.963,97.800,2.52,5.79,3.1,43.5
10332,04/24/18 06:50:00 AM,959.150,21.628,98.000,1.76,4.53,5.6,39.3
10333,04/24/18 06:55:00 AM,959.250,21.390,99.100,1.76,4.28,5.6,36.5
10334,04/24/18 07:00:00 AM,959.250,21.103,100.000,2.01,4.53,8.1,37.9
10335,04/24/18 07:05:00 AM,959.250,20.960,100.000,2.01,5.04,10.6,37.9
10336,04/24/18 07:10:00 AM,959.350,20.841,100.000,0.76,3.02,10.6,36.5
10337,04/24/18 07:15:00 AM,959.450,20.793,100.000,1.01,2.27,16.9,33.7
10338,04/24/18 07:20:00 AM,959.550,20.650,100.000,0.50,3.02,18.1,32.3
10339,04/24/18 07:25:00 AM,959.550,20.698,100.000,0.50,2.77,19.4,28.1
10340,04/24/18 07:30:00 AM,959.650,20.913,100.000,1.26,3.53,24.4,28.1
10341,04/24/18 07:35:00 AM,959.650,21.151,100.000,1.01,3.53,35.6,4.2
10342,04/24/18 07:40:00 AM,959.650,21.151,100.000,1.01,2.77,40.6,29.5
10343,04/24/18 07:45:00 AM,959.750,21.175,100.000,0.76,3.27,36.9,35.1
10344,04/24/18 07:50:00 AM,959.750,21.270,100.000,1.76,3.53,45.6,37.9
10345,04/24/18 07:55:00 AM,959.750,21.390,100.000,0.50,2.52,69.4,37.9
10346,04/24/18 08:00:00 AM,959.750,21.557,100.000,1.01,3.27,86.9,32.3
10347,04/24/18 08:05:00 AM,959.850,21.724,100.000,0.76,2.27,95.6,29.5
10348,04/24/18 08:10:00 AM,959.850,21.963,99.600,1.01,3.27,123.1,29.5
10349,04/24/18 08:15:00 AM,959.850,22.226,98.900,0.25,2.27,145.6,28.1
10350,04/24/18 08:20:00 AM,959.850,22.369,98.500,0.50,2.01,141.9,23.9
10351,04/24/18 08:25:00 AM,959.850,22.537,98.300,0.76,2.01,165.6,12.6
10352,04/24/18 08:30:00 AM,959.750,22.824,97.200,0.50,1.26,210.6,18.3
10353,04/24/18 08:35:00 AM,959.650,23.232,96.100,0.25,1.26,245.6,12.6
10354,04/24/18 08:40:00 AM,959.550,24.050,95.200,0.00,0.00,293.1,15.4
10355,04/24/18 08:45:00 AM,959.550,24.315,92.400,0.00,0.00,260.6,15.4
10356,04/24/18 08:50:00 AM,959.450,24.944,92.200,0.00,0.25,381.9,15.4
10357,04/24/18 08:55:00 AM,959.450,25.598,90.500,0.00,1.01,350.6,16.8
10358,04/24/18 09:00:00 AM,959.550,25.768,90.200,0.00,0.76,384.4,15.4
10359,04/24/18 09:05:00 AM,959.750,26.304,88.700,0.00,1.01,544.4,59.0
10360,04/24/18 09:10:00 AM,959.750,27.850,86.800,0.00,0.76,609.4,141.8
10361,04/24/18 09:15:00 AM,959.750,27.259,82.500,0.00,1.01,350.6,78.6
10362,04/24/18 09:20:00 AM,959.750,27.235,82.300,0.00,1.51,334.4,26.7
10363,04/24/18 09:25:00 AM,959.750,26.500,83.200,0.00,0.76,301.9,32.3
10364,04/24/18 09:30:00 AM,959.750,26.622,84.600,0.00,0.76,310.6,32.3
10365,04/24/18 09:35:00 AM,959.750,26.475,83.700,0.00,0.25,313.1,32.3
10366,04/24/18 09:40:00 AM,959.650,26.353,83.800,0.00,0.50,328.1,32.3
10367,04/24/18 09:45:00 AM,959.750,26.256,84.800,0.25,1.76,333.1,33.7
10368,04/24/18 09:50:00 AM,959.850,25.186,86.800,1.51,2.77,326.9,44.9
10369,04/24/18 09:55:00 AM,959.950,25.089,89.700,0.76,2.01,340.6,46.3
10370,04/24/18 10:00:00 AM,959.850,25.040,90.000,0.76,1.76,350.6,47.7
10371,04/24/18 10:05:00 AM,959.750,25.598,89.500,0.25,1.51,363.1,49.1
10372,04/24/18 10:10:00 AM,959.750,26.158,87.700,0.00,0.50,364.4,49.1
10373,04/24/18 10:15:00 AM,959.750,26.426,87.300,0.00,0.50,354.4,49.1
10374,04/24/18 10:20:00 AM,959.650,26.622,85.200,0.00,0.25,354.4,49.1
10375,04/24/18 10:25:00 AM,959.550,26.818,85.300,0.00,0.76,368.1,50.5
10376,04/24/18 10:30:00 AM,959.450,26.231,85.500,0.25,1.01,383.1,49.1
10377,04/24/18 10:35:00 AM,959.450,26.622,86.000,0.50,1.51,393.1,44.9
10378,04/24/18 10:40:00 AM,959.350,27.308,85.000,0.00,1.26,409.4,36.5
10379,04/24/18 10:45:00 AM,959.350,27.235,84.000,0.25,1.51,396.9,36.5
10380,04/24/18 10:50:00 AM,959.250,27.014,84.300,0.25,1.26,408.1,36.5
10381,04/24/18 10:55:00 AM,959.150,27.702,83.100,0.00,2.01,438.1,36.5
10382,04/24/18 11:00:00 AM,959.150,27.481,82.400,0.50,1.76,418.1,36.5
10383,04/24/18 11:05:00 AM,959.150,27.850,81.400,0.00,1.01,409.4,36.5
10384,04/24/18 11:10:00 AM,959.050,28.345,80.000,0.00,0.76,393.1,36.5
10385,04/24/18 11:15:00 AM,958.950,27.431,79.900,0.76,1.76,366.9,39.3
10386,04/24/18 11:20:00 AM,958.850,27.505,81.700,0.76,1.76,373.1,39.3
10387,04/24/18 11:25:00 AM,958.950,27.333,79.700,1.01,1.76,404.4,37.9
10388,04/24/18 11:30:00 AM,958.850,28.147,79.000,0.25,1.51,448.1,37.9
10389,04/24/18 11:35:00 AM,958.850,28.147,79.800,0.00,1.01,429.4,37.9
10390,04/24/18 11:40:00 AM,958.650,27.801,78.200,0.25,1.51,416.9,37.9
10391,04/24/18 11:45:00 AM,958.650,28.345,73.500,0.00,0.76,421.9,37.9
10392,04/24/18 11:50:00 AM,958.650,28.493,74.000,0.00,0.76,420.6,37.9
10393,04/24/18 11:55:00 AM,958.650,28.941,73.300,0.25,1.26,436.9,37.9
10394,04/24/18 12:00:00 PM,958.650,28.816,71.900,0.00,0.76,463.1,37.9
10395,04/24/18 12:05:00 PM,958.450,29.315,71.200,0.00,1.01,591.9,37.9
10396,04/24/18 12:10:00 PM,958.550,28.816,67.600,1.26,3.02,725.6,46.3
10397,04/24/18 12:15:00 PM,958.450,28.468,69.000,2.01,4.28,403.1,44.9
10398,04/24/18 12:20:00 PM,958.450,28.493,68.700,1.01,2.77,369.4,44.9
10399,04/24/18 12:25:00 PM,958.450,29.190,68.800,0.76,2.52,369.4,64.6
10400,04/24/18 12:30:00 PM,958.450,28.816,68.500,1.76,4.28,458.1,73.0
10401,04/24/18 12:35:00 PM,958.350,29.115,69.900,0.76,2.52,399.4,57.6
10402,04/24/18 12:40:00 PM,958.350,28.692,70.100,1.51,3.27,465.6,68.8
10403,04/24/18 12:45:00 PM,958.150,28.941,71.300,2.01,4.03,338.1,81.4
10404,04/24/18 12:50:00 PM,958.150,28.692,70.700,1.76,3.78,340.6,80.0
10405,04/24/18 12:55:00 PM,958.050,28.345,71.300,1.01,2.52,386.9,61.8
10406,04/24/18 01:00:00 PM,958.150,29.265,70.900,2.01,4.28,434.4,75.8
10407,04/24/18 01:05:00 PM,957.950,28.916,71.000,2.27,4.53,335.6,84.2
10408,04/24/18 01:10:00 PM,957.850,28.394,73.200,2.27,5.04,375.6,78.6
10409,04/24/18 01:15:00 PM,957.850,28.221,73.100,2.27,3.78,308.1,82.8
10410,04/24/18 01:20:00 PM,957.850,27.653,73.000,2.77,5.04,295.6,75.8
10411,04/24/18 01:25:00 PM,957.750,27.554,74.900,2.77,4.53,293.1,78.6
10412,04/24/18 01:30:00 PM,957.750,27.825,75.300,3.02,5.29,396.9,80.0
10413,04/24/18 01:35:00 PM,957.550,27.850,77.200,2.77,4.78,331.9,84.2
10414,04/24/18 01:40:00 PM,957.550,27.087,77.700,3.02,4.78,265.6,87.0
10415,04/24/18 01:45:00 PM,957.550,26.524,79.800,3.27,5.04,223.1,88.4
10416,04/24/18 01:50:00 PM,957.550,25.866,82.400,3.27,5.29,156.9,82.8
10417,04/24/18 01:55:00 PM,957.650,25.307,85.700,3.02,5.04,144.4,87.0
10418,04/24/18 02:00:00 PM,957.750,24.653,89.500,2.52,4.78,184.4,87.0
10419,04/24/18 02:05:00 PM,957.850,24.508,91.200,2.01,3.53,180.6,91.3
10420,04/24/18 02:10:00 PM,957.750,24.702,91.600,1.01,2.52,161.9,85.6
10421,04/24/18 02:15:00 PM,957.750,24.363,91.600,0.50,2.52,106.9,80.0
10422,04/24/18 02:20:00 PM,957.950,23.954,92.200,1.01,2.77,106.9,74.4
10423,04/24/18 02:25:00 PM,957.850,23.785,92.800,0.25,1.76,175.6,77.2
10424,04/24/18 02:30:00 PM,957.750,23.881,93.200,0.00,0.00,130.6,77.2
10425,04/24/18 02:35:00 PM,957.850,23.737,93.500,0.00,0.50,139.4,77.2
10426,04/24/18 02:40:00 PM,957.750,23.713,93.400,0.00,0.25,178.1,77.2
10427,04/24/18 02:45:00 PM,957.750,23.665,94.200,0.50,1.76,125.6,94.1
10428,04/24/18 02:50:00 PM,957.650,23.593,94.300,0.76,2.77,144.4,106.7
10429,04/24/18 02:55:00 PM,957.650,23.641,95.000,1.26,3.78,161.9,310.3
10430,04/24/18 03:00:00 PM,957.350,23.881,93.900,1.51,4.53,138.1,141.8
10431,04/24/18 03:05:00 PM,957.250,24.146,92.700,1.01,2.77,148.1,140.4
10432,04/24/18 03:10:00 PM,957.250,24.219,92.100,1.26,3.27,164.4,143.2
10433,04/24/18 03:15:00 PM,957.250,24.363,90.500,1.76,3.53,170.6,198.0
10434,04/24/18 03:20:00 PM,957.150,24.484,88.800,1.26,3.53,143.1,186.7
10435,04/24/18 03:25:00 PM,957.050,24.895,87.200,0.50,1.51,119.4,123.5
10436,04/24/18 03:30:00 PM,956.950,24.919,86.100,0.00,0.25,70.6,101.1
10437,04/24/18 03:35:00 PM,956.950,25.016,84.400,0.00,0.50,63.1,101.1
10438,04/24/18 03:40:00 PM,956.950,24.992,84.000,0.00,0.50,71.9,105.3
10439,04/24/18 03:45:00 PM,956.850,25.089,84.000,0.00,0.00,73.1,110.9
10440,04/24/18 03:50:00 PM,956.850,25.137,84.600,0.00,0.50,79.4,110.9
10441,04/24/18 03:55:00 PM,956.850,25.137,86.500,0.00,0.00,91.9,109.5
10442,04/24/18 04:00:00 PM,956.850,25.089,88.300,0.00,0.00,106.9,109.5
10443,04/24/18 04:05:00 PM,956.850,24.919,87.700,0.00,1.01,85.6,110.9
10444,04/24/18 04:10:00 PM,956.850,25.186,87.100,0.25,1.51,114.4,108.1
10445,04/24/18 04:15:00 PM,956.850,25.162,87.900,0.50,1.26,128.1,103.9
10446,04/24/18 04:20:00 PM,956.850,25.453,87.600,0.00,0.76,158.1,105.3
10447,04/24/18 04:25:00 PM,956.850,25.307,85.500,0.50,1.51,124.4,113.7
10448,04/24/18 04:30:00 PM,956.750,25.258,85.400,0.25,1.26,120.6,139.0
10449,04/24/18 04:35:00 PM,956.750,25.331,85.000,0.50,1.76,139.4,133.4
10450,04/24/18 04:40:00 PM,956.750,25.501,83.500,1.26,3.78,120.6,59.0
10451,04/24/18 04:45:00 PM,956.850,25.501,81.500,2.27,4.53,116.9,37.9
10452,04/24/18 04:50:00 PM,956.850,25.550,81.600,1.76,3.02,118.1,35.1
10453,04/24/18 04:55:00 PM,956.950,25.574,80.900,2.01,4.03,126.9,32.3
10454,04/24/18 05:00:00 PM,956.950,25.695,81.000,1.51,3.53,99.4,35.1
10455,04/24/18 05:05:00 PM,957.050,25.453,80.500,2.01,3.53,73.1,36.5
10456,04/24/18 05:10:00 PM,957.050,25.380,80.400,1.26,2.77,64.4,32.3
10457,04/24/18 05:15:00 PM,957.050,25.331,80.800,0.50,2.27,70.6,33.7
10458,04/24/18 05:20:00 PM,957.050,25.355,82.100,0.50,2.77,73.1,32.3
10459,04/24/18 05:25:00 PM,956.950,25.404,82.100,0.76,3.02,83.1,30.9
10460,04/24/18 05:30:00 PM,957.050,25.453,81.100,1.26,4.03,85.6,33.7
10461,04/24/18 05:35:00 PM,957.050,25.501,81.300,0.76,3.02,74.4,33.7
10462,04/24/18 05:40:00 PM,957.050,25.331,81.600,0.25,1.51,56.9,32.3
10463,04/24/18 05:45:00 PM,957.050,24.992,81.700,0.25,2.01,39.4,29.5
10464,04/24/18 05:50:00 PM,957.150,24.798,83.100,0.25,1.76,26.9,26.7
10465,04/24/18 05:55:00 PM,957.150,24.677,84.200,0.00,1.01,24.4,26.7
10466,04/24/18 06:00:00 PM,957.250,24.702,82.700,0.00,1.01,19.4,26.7
10467,04/24/18 06:05:00 PM,957.250,24.412,83.700,0.00,0.50,11.9,26.7
10468,04/24/18 06:10:00 PM,957.250,24.243,85.000,0.00,0.76,6.9,26.7
10469,04/24/18 06:15:00 PM,957.150,24.171,85.000,0.00,0.00,1.9,26.7
10470,04/24/18 06:20:00 PM,957.150,24.050,85.400,0.00,0.50,0.6,26.7
10471,04/24/18 06:25:00 PM,957.250,23.857,87.400,0.00,0.25,0.6,26.7
10472,04/24/18 06:30:00 PM,957.250,23.761,87.700,0.00,0.76,0.6,26.7
10473,04/24/18 06:35:00 PM,957.350,23.617,88.200,0.00,0.50,0.6,26.7
10474,04/24/18 06:40:00 PM,957.450,23.497,88.700,0.00,0.00,0.6,26.7
10475,04/24/18 06:45:00 PM,957.550,23.376,89.500,0.00,0.00,0.6,26.7
10476,04/24/18 06:50:00 PM,957.650,23.256,90.600,0.00,0.00,0.6,26.7
10477,04/24/18 06:55:00 PM,957.750,23.232,90.400,0.00,0.00,0.6,26.7
10478,04/24/18 07:00:00 PM,957.750,23.328,89.400,0.00,0.00,0.6,26.7
10479,04/24/18 07:05:00 PM,957.850,23.304,89.400,0.00,0.00,0.6,26.7
10480,04/24/18 07:10:00 PM,957.850,23.280,90.500,0.00,0.00,0.6,26.7
10481,04/24/18 07:15:00 PM,957.850,23.448,89.500,0.00,2.27,0.6,26.7
10482,04/24/18 07:20:00 PM,957.950,24.074,86.800,0.50,2.52,0.6,33.7
10483,04/24/18 07:25:00 PM,957.950,24.339,84.700,0.50,3.27,0.6,33.7
10484,04/24/18 07:30:00 PM,958.050,24.726,82.100,1.26,3.78,0.6,33.7
10485,04/24/18 07:35:00 PM,958.250,24.436,83.400,0.25,2.77,0.6,32.3
10486,04/24/18 07:40:00 PM,958.450,23.930,85.200,0.00,1.76,0.6,28.1
10487,04/24/18 07:45:00 PM,958.550,23.785,87.200,0.00,1.76,0.6,29.5
10488,04/24/18 07:50:00 PM,958.650,24.098,85.600,0.25,2.01,0.6,36.5
10489,04/24/18 07:55:00 PM,958.750,23.905,86.600,0.00,1.01,0.6,33.7
10490,04/24/18 08:00:00 PM,958.950,24.002,86.500,0.25,2.27,0.6,36.5
10491,04/24/18 08:05:00 PM,958.950,24.895,82.700,1.01,3.02,0.6,39.3
10492,04/24/18 08:10:00 PM,958.950,24.267,83.500,1.01,2.52,0.6,60.4
10493,04/24/18 08:15:00 PM,959.050,23.521,87.400,0.50,2.27,0.6,103.9
10494,04/24/18 08:20:00 PM,959.150,23.569,87.900,0.00,0.25,0.6,106.7
10495,04/24/18 08:25:00 PM,959.150,23.641,88.200,0.25,1.76,0.6,106.7
10496,04/24/18 08:30:00 PM,959.250,23.881,87.400,0.00,0.50,0.6,136.2
10497,04/24/18 08:35:00 PM,959.250,23.978,87.200,0.00,1.76,0.6,54.8
10498,04/24/18 08:40:00 PM,959.450,23.785,87.500,0.25,2.01,0.6,18.3
10499,04/24/18 08:45:00 PM,959.450,23.761,87.700,0.00,0.25,0.6,1.4
10500,04/24/18 08:50:00 PM,959.450,23.521,89.000,0.00,0.50,0.6,1.4
10501,04/24/18 08:55:00 PM,959.450,23.545,90.000,0.00,1.01,0.6,1.4
10502,04/24/18 09:00:00 PM,959.550,23.954,86.700,0.00,0.50,0.6,19.7
10503,04/24/18 09:05:00 PM,959.550,24.002,86.400,0.00,0.00,0.6,21.1
10504,04/24/18 09:10:00 PM,959.550,23.930,87.200,0.00,1.01,0.6,77.2
10505,04/24/18 09:15:00 PM,959.550,23.617,89.200,0.25,1.26,0.6,87.0
10506,04/24/18 09:20:00 PM,959.650,23.617,88.600,0.76,3.02,0.6,64.6
10507,04/24/18 09:25:00 PM,959.650,23.352,90.200,0.50,1.76,0.6,61.8
10508,04/24/18 09:30:00 PM,959.750,23.232,90.700,0.25,1.01,0.6,61.8
10509,04/24/18 09:35:00 PM,959.750,23.232,91.200,0.00,1.01,0.6,61.8
10510,04/24/18 09:40:00 PM,959.750,23.256,90.200,0.00,1.01,0.6,61.8
10511,04/24/18 09:45:00 PM,959.750,23.256,91.000,0.00,0.00,0.6,61.8
10512,04/24/18 09:50:00 PM,959.850,23.064,92.300,0.25,1.01,0.6,61.8
10513,04/24/18 09:55:00 PM,959.750,22.872,93.100,0.00,1.01,0.6,61.8
10514,04/24/18 10:00:00 PM,959.750,22.729,93.700,0.00,0.76,0.6,64.6
10515,04/24/18 10:05:00 PM,959.750,22.729,93.500,0.00,0.50,0.6,64.6
10516,04/24/18 10:10:00 PM,959.750,22.753,93.900,0.00,0.00,0.6,64.6
10517,04/24/18 10:15:00 PM,959.750,22.681,94.100,0.00,0.25,0.6,64.6
10518,04/24/18 10:20:00 PM,959.650,22.729,93.900,0.00,0.50,0.6,64.6
10519,04/24/18 10:25:00 PM,959.650,22.657,94.200,0.00,1.01,0.6,64.6
10520,04/24/18 10:30:00 PM,959.550,22.705,93.800,0.25,1.26,0.6,85.6
10521,04/24/18 10:35:00 PM,959.450,22.968,92.400,0.00,1.26,0.6,85.6
10522,04/24/18 10:40:00 PM,959.450,22.944,91.700,0.00,0.25,0.6,85.6
10523,04/24/18 10:45:00 PM,959.450,22.944,92.100,0.00,0.00,0.6,85.6
10524,04/24/18 10:50:00 PM,959.450,22.896,92.400,0.00,0.50,0.6,85.6
10525,04/24/18 10:55:00 PM,959.350,22.753,93.500,0.00,0.00,0.6,85.6
10526,04/24/18 11:00:00 PM,959.250,22.896,92.500,0.00,0.50,0.6,85.6
10527,04/24/18 11:05:00 PM,959.250,22.968,91.300,0.00,0.00,0.6,85.6
10528,04/24/18 11:10:00 PM,959.250,22.776,93.100,0.00,0.50,0.6,85.6
10529,04/24/18 11:15:00 PM,959.250,22.657,94.400,0.00,0.00,0.6,85.6
10530,04/24/18 11:20:00 PM,959.150,22.561,94.600,0.00,0.00,0.6,85.6
10531,04/24/18 11:25:00 PM,959.250,22.561,94.600,0.00,0.00,0.6,85.6
10532,04/24/18 11:30:00 PM,959.250,22.537,95.100,0.00,0.00,0.6,85.6
10533,04/24/18 11:35:00 PM,959.150,22.537,95.200,0.00,0.00,0.6,85.6
10534,04/24/18 11:40:00 PM,959.150,22.585,95.600,0.00,0.00,0.6,85.6
10535,04/24/18 11:45:00 PM,958.950,22.489,96.300,0.00,0.00,0.6,85.6
10536,04/24/18 11:50:00 PM,958.950,22.489,96.300,0.00,0.25,0.6,85.6
10537,04/24/18 11:55:00 PM,958.950,22.705,94.900,0.00,0.76,0.6,85.6
10538,04/25/18 12:00:00 AM,958.950,22.753,93.800,0.25,1.26,0.6,85.6
10539,04/25/18 12:05:00 AM,958.750,22.681,93.900,0.25,1.26,0.6,87.0
10540,04/25/18 12:10:00 AM,958.650,22.609,94.500,0.00,1.01,0.6,85.6
10541,04/25/18 12:15:00 AM,958.650,22.585,94.800,0.00,0.50,0.6,85.6
10542,04/25/18 12:20:00 AM,958.550,22.441,95.900,0.25,1.01,0.6,87.0
10543,04/25/18 12:25:00 AM,958.550,22.489,95.100,0.50,1.26,0.6,94.1
10544,04/25/18 12:30:00 AM,958.550,22.417,95.300,0.00,0.50,0.6,130.6
10545,04/25/18 12:35:00 AM,958.450,22.321,95.900,0.00,1.01,0.6,130.6
10546,04/25/18 12:40:00 AM,958.450,22.250,96.700,0.00,0.76,0.6,130.6
10547,04/25/18 12:45:00 AM,958.350,22.274,96.100,0.00,0.00,0.6,130.6
10548,04/25/18 12:50:00 AM,958.250,22.298,95.800,0.00,0.76,0.6,130.6
10549,04/25/18 12:55:00 AM,958.150,22.250,95.900,0.00,0.25,0.6,130.6
10550,04/25/18 01:00:00 AM,958.050,22.178,96.300,0.00,0.00,0.6,130.6
10551,04/25/18 01:05:00 AM,957.950,22.226,96.800,0.00,0.00,0.6,130.6
10552,04/25/18 01:10:00 AM,957.950,22.178,97.000,0.00,0.00,0.6,133.4
10553,04/25/18 01:15:00 AM,957.850,22.082,98.000,0.00,0.00,0.6,130.6
10554,04/25/18 01:20:00 AM,957.750,22.106,98.100,0.00,0.25,0.6,132.0
10555,04/25/18 01:25:00 AM,957.750,22.058,98.100,0.00,0.00,0.6,133.4
10556,04/25/18 01:30:00 AM,957.650,22.011,98.400,0.00,0.00,0.6,133.4
10557,04/25/18 01:35:00 AM,957.650,21.987,98.600,0.00,0.00,0.6,133.4
10558,04/25/18 01:40:00 AM,957.550,21.963,98.500,0.00,0.00,0.6,134.8
10559,04/25/18 01:45:00 AM,957.550,22.011,98.200,0.00,1.51,0.6,134.8
10560,04/25/18 01:50:00 AM,957.450,21.963,98.300,0.00,0.50,0.6,134.8
10561,04/25/18 01:55:00 AM,957.350,21.939,98.500,0.00,0.50,0.6,134.8
10562,04/25/18 02:00:00 AM,957.350,21.939,98.200,0.00,0.00,0.6,134.8
10563,04/25/18 02:05:00 AM,957.250,21.915,98.400,0.00,0.00,0.6,134.8
10564,04/25/18 02:10:00 AM,957.250,21.891,98.400,0.00,0.00,0.6,134.8
10565,04/25/18 02:15:00 AM,957.050,21.867,98.700,0.00,0.00,0.6,134.8
10566,04/25/18 02:20:00 AM,956.950,21.843,98.800,0.00,0.00,0.6,134.8
10567,04/25/18 02:25:00 AM,956.950,21.795,98.500,0.00,0.00,0.6,134.8
10568,04/25/18 02:30:00 AM,956.850,21.891,99.000,0.00,0.00,0.6,133.4
10569,04/25/18 02:35:00 AM,956.850,21.891,99.100,0.00,0.50,0.6,133.4
10570,04/25/18 02:40:00 AM,956.650,21.891,98.600,0.00,0.25,0.6,133.4
10571,04/25/18 02:45:00 AM,956.650,21.891,98.400,0.00,0.00,0.6,133.4
10572,04/25/18 02:50:00 AM,956.550,21.939,98.100,0.00,0.00,0.6,133.4
10573,04/25/18 02:55:00 AM,956.550,21.915,98.000,0.00,0.00,0.6,133.4
10574,04/25/18 03:00:00 AM,956.550,21.915,98.700,0.00,0.00,0.6,133.4
10575,04/25/18 03:05:00 AM,956.450,21.939,98.900,0.00,0.00,0.6,134.8
10576,04/25/18 03:10:00 AM,956.450,22.058,97.700,0.00,0.50,0.6,134.8
10577,04/25/18 03:15:00 AM,956.450,22.058,97.200,0.00,0.76,0.6,134.8
10578,04/25/18 03:20:00 AM,956.450,22.034,97.600,0.00,0.00,0.6,134.8
10579,04/25/18 03:25:00 AM,956.450,22.106,97.000,0.00,0.50,0.6,134.8
10580,04/25/18 03:30:00 AM,956.350,22.202,96.200,0.00,1.01,0.6,134.8
10581,04/25/18 03:35:00 AM,956.450,22.058,96.900,0.00,0.00,0.6,134.8
10582,04/25/18 03:40:00 AM,956.450,22.034,97.300,0.00,0.00,0.6,136.2
10583,04/25/18 03:45:00 AM,956.350,21.963,97.300,0.00,0.00,0.6,134.8
10584,04/25/18 03:50:00 AM,956.350,21.915,97.700,0.00,0.00,0.6,134.8
10585,04/25/18 03:55:00 AM,956.350,21.867,97.600,0.00,0.00,0.6,137.6
10586,04/25/18 04:00:00 AM,956.350,21.891,97.600,0.00,0.00,0.6,136.2
10587,04/25/18 04:05:00 AM,956.350,22.034,97.200,0.00,0.00,0.6,134.8
10588,04/25/18 04:10:00 AM,956.350,22.130,97.100,0.00,0.00,0.6,136.2
10589,04/25/18 04:15:00 AM,956.350,22.034,97.200,0.00,0.00,0.6,136.2
10590,04/25/18 04:20:00 AM,956.450,21.963,97.600,0.00,0.00,0.6,136.2
10591,04/25/18 04:25:00 AM,956.350,21.987,97.600,0.00,0.00,0.6,136.2
10592,04/25/18 04:30:00 AM,956.450,21.987,97.200,0.00,0.00,0.6,136.2
10593,04/25/18 04:35:00 AM,956.450,21.939,96.300,0.00,0.00,0.6,134.8
10594,04/25/18 04:40:00 AM,956.450,21.867,97.000,0.00,0.00,0.6,134.8
10595,04/25/18 04:45:00 AM,956.450,21.819,97.800,0.00,0.00,0.6,134.8
10596,04/25/18 04:50:00 AM,956.450,21.867,97.000,0.00,0.00,0.6,136.2
10597,04/25/18 04:55:00 AM,956.550,21.867,96.800,0.00,0.00,0.6,136.2
10598,04/25/18 05:00:00 AM,956.550,21.724,98.000,0.00,0.00,0.6,137.6
10599,04/25/18 05:05:00 AM,956.550,21.700,98.400,0.00,0.25,0.6,136.2
10600,04/25/18 05:10:00 AM,956.450,21.724,98.500,0.00,0.76,0.6,136.2
10601,04/25/18 05:15:00 AM,956.450,21.795,97.400,0.00,0.50,0.6,136.2
10602,04/25/18 05:20:00 AM,956.550,21.819,97.400,0.00,0.50,0.6,136.2
10603,04/25/18 05:25:00 AM,956.650,21.748,97.300,0.00,0.00,0.6,137.6
10604,04/25/18 05:30:00 AM,956.650,21.676,98.200,0.00,0.00,0.6,137.6
10605,04/25/18 05:35:00 AM,956.650,21.604,98.400,0.00,0.00,0.6,137.6
10606,04/25/18 05:40:00 AM,956.650,21.557,98.400,0.00,0.00,0.6,137.6
10607,04/25/18 05:45:00 AM,956.650,21.628,98.700,0.00,0.00,0.6,137.6
10608,04/25/18 05:50:00 AM,956.750,21.628,98.900,0.00,0.00,0.6,137.6
10609,04/25/18 05:55:00 AM,956.750,21.724,98.500,0.00,0.00,0.6,137.6
10610,04/25/18 06:00:00 AM,956.750,21.700,98.500,0.00,0.25,0.6,137.6
10611,04/25/18 06:05:00 AM,956.750,21.652,99.400,0.00,0.00,0.6,137.6
10612,04/25/18 06:10:00 AM,956.850,21.676,98.900,0.00,0.00,0.6,137.6
10613,04/25/18 06:15:00 AM,956.850,21.748,97.800,0.00,0.50,0.6,137.6
10614,04/25/18 06:20:00 AM,956.950,21.724,98.000,0.00,0.00,1.9,137.6
10615,04/25/18 06:25:00 AM,957.150,21.772,98.300,0.00,0.00,4.4,137.6
10616,04/25/18 06:30:00 AM,957.150,21.772,98.000,0.00,0.00,8.1,137.6
10617,04/25/18 06:35:00 AM,957.250,21.819,98.300,0.00,0.00,11.9,137.6
10618,04/25/18 06:40:00 AM,957.250,21.867,98.100,0.00,0.00,16.9,137.6
10619,04/25/18 06:45:00 AM,957.350,21.963,98.100,0.00,0.25,20.6,137.6
